DICO;Localizacao;pop_risco_pobreza;proporcao_al;txt_esforco_2023;variacao_txt_esforco_2017_2023;prop_fogos_hab_social;aru_oru;prop_drenagem_agua;prop_abast_agua;r_edi_habfa;certificacao_a_c;emicao_co2_transportes;cheias_inu;incendios;inund_galg;movi_massa;nevoes_pon;onda_de_calor;onda_de_fr;seca_ponde;sismo_pord;tsunami_po;ventos_for
1608;Valença;42,30261;0;23,00481238;46,82056542;10,50985;93,75;32,63157895;0;89,7;28,98550725;2,533978101;0;60,76268874;0,842180179;30,8150624;1,10761186;66,71333333;100;0;15,49943883;2,745256358;52,0407602
1609;Viana do Castelo;27,59285;0;35,18694409;60,0915062;8,556559;87,5;23,15789474;4,255319;75,6;20,28985507;15,17617485;0;55,62124795;10,5732163;25,06766453;0,690474776;17,10266667;99,81626458;0;13,9674523;10,00346041;51,83585907
1610;Vila Nova de Cerveira;39,84841;0;14,59670774;42,92007994;9,572447;96,875;41,05263158;0;79,2;21,73913043;1,306931959;0;67,59027651;2,591779847;31,05302356;0,206785905;47,98933333;100;0;7,431257015;6,949651076;60,14466845
1701;Alijó;75,27996;5,33417;22,08771438;35,26504851;15,17926;100;5,263157895;0;62,5;68,11594203;2,007796856;0;77,03292705;0;36,38807651;38,43246776;66,66666667;100;44,58127709;6,471661055;0;23,56775489
1702;Boticas;79,52922;0,941324;26,86606926;42,97724666;0;96,875;22,10526316;10,6383;100;40,57971014;0,439904563;0;88,56876478;0;36,31904961;68,59706459;85,928;100;0;7,404601571;0;50,71646635
1703;Chaves;55,21969;2,374229;24,34648514;45,85371916;8,342691;96,875;12,63157895;0;96,4;31,88405797;5,193643219;1,662933931;72,83518283;0;19,90154584;38,64876107;97,01333333;100;0;11,09427609;0;43,05949008
1704;Mesão Frio;75,35478;8,722937;21,01513741;36,57513141;1,580366;100;14,73684211;0;12,5;31,88405797;0,331259853;0;63,88825723;0;62,20413798;10,92518866;66,66666667;100;0;9,971941639;0;18,4878572
1705;Mondim de Basto;71,74391;12,35226;33,10369082;47,8650646;8,629233;96,875;80;6,382979;96,2;36,23188406;0,742405522;0;81,81735492;0;61,19053242;38,85554697;66,66666667;100;0;6,471661055;0;53,61671113
1706;Montalegre;85,54805;5,553812;27,2477315;45,33024082;1,802924;100;53,68421053;0;100;55,07246377;0,836138213;0;86,33231763;0;34,37539736;95,89399251;94,40133333;99,99866858;0;6,205106622;0;72,53637339
1707;Murça;78,19176;1,600251;20,02802762;34,03840353;15,05593;100;9,473684211;0;75;42,02898551;1,255805036;0;79,13748408;0;31,91041035;36,96832848;66,66666667;100;38,43130784;6,471661055;0;31,13947028
1708;Peso da Régua;53,16862;9,915281;21,38968632;36,61352674;34,00714;100;15,78947368;0;40,6;27,53623188;2,497763197;4,552071669;64,26005094;0;46,0046139;19,35587379;66,66666667;100;8,294958525;7,422839506;0;20,70739019
1709;Ribeira de Pena;82,07085;1,077293;26,87944237;45,36402349;6,930607;100;44,21052632;4,255319;85,7;66,66666667;1,131183162;0;84,20388394;0;56,890883;49,38617862;66,66666667;100;0;6,478675645;0;47,37479029
1710;Sabrosa;55,13932;3,796674;18,7273378;35,04474403;11,14282;100;26,31578947;0;38,5;31,88405797;0,634825955;0;75,10573949;0;34,01391437;36,33965179;66,66666667;100;37,13831431;6,471661055;0;27,64239941
1711;Santa Marta de Penaguião;89,14431;3,294634;23,76867722;34,60126677;13,72765;100;0;0;80;63,76811594;0,685952878;0;66,26114244;0;54,2787597;19,76706875;66,66666667;100;0;8,956228956;0;25,17671003
1712;Valpaços;92,32485;0;12,39184868;36,51171866;2,733489;100;2,105263158;4,255319;93,3;36,23188406;1,361254314;0;71,33095325;0;18,33754155;39,24653871;77,71866667;100;18,39740801;6,531986532;0;47,5301851
1713;Vila Pouca de Aguiar;71,44662;0;14,9887511;30,01354688;2,28563;100;0;0;90;34,7826087;2,741681224;0;82,79743496;0;28,94043705;74,91235368;66,66666667;100;0;8,806116723;0;59,04177783
1714;Vila Real;32,39917;0;18,67291802;42,15269816;18,76776;81,25;24,21052632;0;100;17,39130435;10,35320182;0;76,24044934;0;32,28097582;57,8964882;66,66666667;100;0,856495718;8,67704826;0;48,89435903
1801;Armamar;72,18193;7,028553;22,30439819;40,5748836;0,38731;100;20;0;83,3;17,39130435;0,485705765;0;73,26155176;0;42,48969138;43,05900529;66,66666667;100;49,17125414;6,471661055;0;38,94083996
1802;Carregal do Sal;37,36773;0,543876;10,58580987;43,45417856;7,125157;96,875;23,15789474;0;46,7;52,17391304;0,778620425;0;73,07167546;0;12,34310003;0;66,66666667;55,61990733;50,00075;6,471661055;0;43,52980005
1803;Castro Daire;70,16538;3,451522;17,26968895;47,18728973;0,65315;100;34,73684211;10,6383;73,5;26,08695652;2,326274978;0;88,44938148;0;42,6822401;60,42189078;49,06;56,585184;26,05186974;7,168911336;0;63,62798757
1804;Cinfães;92,24276;1,265558;19,83143636;45,05723735;2,241797;84,375;69,47368421;100;61,5;50,72463768;1,852285799;0;85,30789522;0;76,1802692;47,90064769;33,33333333;55,61990733;0;6,611952862;0;57,59096785
1805;Lamego;58,9785;2,876268;13,45523666;42,28263087;4,783809;100;15,78947368;10,6383;48,9;20,28985507;4,077372076;2,368421053;73,19674368;0;52,51857369;49,81638838;66,66666667;94,82744847;6,19196904;7,637485971;0;50,13614236
1806;Mangualde;32,96765;1,631628;11,67538406;47,43476333;7,355051;100;20;8,510638;92,2;55,07246377;3,893102126;0;77,63439149;0;14,33943071;16,90771882;66,66666667;55,61990733;50,00075;6,471661055;0;69,67600869
1807;Moimenta da Beira;61,7888;0,857651;10,59365096;27,33698355;4,647276;100;15,78947368;0;72,5;31,88405797;0,987388692;0;76,64521557;0;14,77902309;74,07094896;66,66666667;97,3944187;50,00075;6,471661055;0;69,76952061
1808;Mortágua;35,89982;1,966322;7,959474056;39,0822616;8,878474;96,875;15,78947368;0;64,5;30,43478261;0,759447829;0;70,09505185;0;20,52278796;2,318616674;33,80266667;55,61990733;43,75328123;10,09680135;0;28,25847796
1809;Nelas;32,05536;4,539274;9,291564134;41,60866096;4,844699;100;10,52631579;21,2766;64,7;43,47826087;1,125857441;0;66,57949791;0;11,71822492;0;66,66666667;55,61990733;50,00075;6,471661055;0;14,94128001
1810;Oliveira de Frades;29,81443;4,507897;17,7182582;49,42780516;3,833638;100;61,05263158;12,76596;77,8;43,47826087;1,485876188;0;75,41727306;0;37,00750213;12,89440846;33,33333333;55,61990733;3,338983305;6,837822671;0;46,33515773
1811;Penalva do Castelo;61,43858;1,296935;26,30297642;45,15758737;4,467845;100;3,157894737;6,382979;57,1;46,37681159;0,623109369;0;73,41390759;0;19,52371437;23,64133341;66,66666667;55,61990733;50,00075;6,471661055;0;75,90830331
1812;Penedono;56,56915;0,899488;17,23196928;36,83593896;0;100;8,421052632;0;100;52,17391304;0,208768267;0;82,52683282;0;13,36760458;80,76772238;66,66666667;100;50,00075;6,471661055;0;46,90448032
1813;Resende;100;41,59607;15,92898242;29,17305366;0;100;27,36842105;25,53191;72,7;56,52173913;0,904307443;0;82,81107877;0;87,11921673;57,46271317;52,01866667;75,99456782;0;8,122895623;0;59,96589565
1814;Santa Comba Dão;39,17214;2,593871;15,30299055;41,84867735;15,34543;100;20;0;74,1;27,53623188;0,923480039;0;67,72557759;0;7,656536666;0;65,044;55,61990733;50,00075;6,471661055;0;43,26164086
1815;São João da Pesqueira;73,55002;4,256877;21,29493122;34,03597086;7,247896;100;11,57894737;0;76,9;60,86956522;0,615653359;0;71,17632345;0;41,11278633;27,36347971;66,66666667;100;50,00075;6,471661055;0;13,29381996
1816;São Pedro do Sul;49,45948;11,75609;31,46057429;61,60006864;0;96,875;58,94736842;59,57447;100;49,27536232;1,38042691;0;84,04698017;0;50,54040799;28,40810506;33,33333333;55,61990733;11,14194429;7,777777778;0;41,37214995
1817;Sátão;58,52203;0,951783;5,472026182;44,53888911;0,988867;100;0;0;100;69,56521739;0,993779558;0;71,00122794;0;10,39581479;46,47334958;66,66666667;56,77158225;50,00075;6,471661055;0;66,80326742
1818;Sernancelhe;68,03343;3,702542;21,03800292;36,39669889;0;84,375;26,31578947;19,14894;88,9;31,88405797;0,433513698;0;81,70479352;0;14,10328604;66,07641571;66,66666667;99,97869734;50,00075;6,471661055;0;58,43945103
1819;Tabuaço;79,05825;3,326012;20,61499692;33,76546205;3,659259;100;0;0;87,5;44,92753623;0,489966341;0;79,20684009;0;54,46222594;41,68756314;66,66666667;100;50,00075;6,471661055;0;29,86880827
1820;Tarouca;63,82436;3,294634;18,9167976;55,92989171;3,178536;100;1,052631579;0;81,2;7,246376812;0,630565379;0;82,07999818;0;37,6668907;71,5562422;66,66666667;95,02050381;49,99025005;6,471661055;0;65,0086636
1821;Tondela;33,71175;0;19,2519826;43,47450347;1,75461;100;22,10526316;31,91489;100;42,02898551;2,675642282;0;74,10746771;0;27,22747997;14,47739022;46,03733333;55,61990733;42,56828716;7,152076319;0;41,02973129
1822;Vila Nova de Paiva;59,36693;0;28,17758551;49,33466876;6,289786;100;2,105263158;2,12766;54,5;0;0,393038217;0;89,65458432;0;6,26873263;78,11040466;66,66666667;59,26266177;50,00075;6,471661055;0;75,50537694
1823;Viseu;24,25376;0;22,93072832;52,94666845;7,071616;100;4,210526316;4,255319;81,5;18,84057971;15,23795322;0;64,55907768;0;12,95707617;17,81092162;54,856;55,61990733;50,00075;6,478675645;0;32,17222696
1824;Vouzela;35,89982;0;13,21678307;29,99689729;1,814873;100;55,78947368;23,40426;100;30,43478261;3,198628094;0;80,40635801;0;35,67600952;32,37031315;33,33333333;55,61990733;25,71137144;7,984006734;0;57,28567892
3101;Calheta (R.A.M.);58,98921;0;38,1593565;16,27549378;7,25095;62,5;100;0;100;44,92753623;0,971411529;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
3102;Câmara de Lobos;40,88618;0;40,07696905;50,10277366;62,41925;100;42,63157895;0;96,9;55,07246377;4,99446125;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
3103;Funchal;17,15116;0;65,26749245;73,35459636;61,23446;96,875;4,210526316;0;53,3;18,84057971;16,13054408;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
3104;Machico;33,93735;0;29,46334747;44,02792041;27,39601;93,75;61,47368421;0;64,7;36,23188406;2,857781944;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
3105;Ponta do Sol;55,87993;0;70,26242133;63,98541981;0,386675;100;44,42105263;0;62,2;36,23188406;0,697669464;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
3106;Porto Moniz;26,56957;0;57,22445421;63,85389311;22,91864;100;15,78947368;0;NaN;55,07246377;0,188530527;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
3107;Ribeira Brava;42,99761;0;66,59985318;66,69034442;2,869748;100;78;0;NaN;49,27536232;1,760683397;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
3108;Santa Cruz;14,74818;0;45,91110306;68,56150568;27,79243;100;21,05263158;0;72,2;53,62318841;5,674023263;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
3109;Santana;48,64685;0;69,62775343;60,36689356;15,58865;100;99,78947368;2,12766;100;62,31884058;0,602871629;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
3110;São Vicente;53,30353;0;71,76170695;69,31866703;3,970026;100;96;2,12766;80;46,37681159;0,437774275;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
3201;Porto Santo;7,812172;0;45,53967231;58,38604723;10,59104;100;6,631578947;0;91,7;17,39130435;0,418601679;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4101;Vila do Porto;18,6397;0;20,57028765;41,08993823;1,341873;100;NaN;NaN;70;NaN;0,4239274;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4201;Lagoa (R.A.A.);48,01475;0;24,55093688;30,72979502;35,19467;100;NaN;NaN;69,8;NaN;1,611563206;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4202;Nordeste;63,40064;0;31,38583829;41,02845295;17,2397;100;NaN;NaN;33,3;NaN;0,372800477;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4203;Ponta Delgada;13,43393;0;25,94929503;48,50524261;15,61102;100;0;6,382979;73,2;NaN;7,79579055;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4204;Povoação;66,97398;0;32,88243787;38,55424593;18,81916;100;NaN;NaN;93,7;NaN;0,487836053;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4205;Ribeira Grande;46,45144;0;16,29308788;31,83591375;55,47399;100;NaN;8,510638;68,7;NaN;3,592731456;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4206;Vila Franca do Campo;73,77283;0;32,68797878;41,5241293;40,78187;100;NaN;0;68,7;NaN;0,982062971;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4301;Angra do Heroísmo;15,27958;0;17,92875909;43,98446587;29,60792;100;NaN;NaN;100;NaN;3,963401645;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4302;Vila da Praia da Vitória;17,24297;0;27,63198317;45,45108858;21,99809;100;0;0;58,5;NaN;1,935367049;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4401;Santa Cruz da Graciosa;34,62797;0;26,25936412;41,32897073;19,24276;100;NaN;NaN;41,2;NaN;0,32806442;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4501;Calheta (R.A.A.);38,23877;0;27,64760844;36,60464572;0,771769;100;NaN;NaN;33,3;NaN;0,276937497;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4502;Velas;30,37276;0;17,82749335;29,98751377;4,078467;100;NaN;NaN;76,9;NaN;0,411145669;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4601;Lajes do Pico;24,57174;0;24,92658523;43,62981225;1,472961;100;NaN;NaN;60;NaN;0,354693025;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4602;Madalena;14,73796;0;52,76711273;57,65604082;1,639144;100;NaN;NaN;83,8;NaN;0,465468024;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4603;São Roque do Pico;25,77852;0;25,02522066;41,03254694;1,690016;100;NaN;NaN;61,9;NaN;0,244983171;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4701;Horta;11,17959;0;12,83491657;47,69768556;10,84456;93,75;0;0;55,6;NaN;1,582804312;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4801;Lajes das Flores;26,0791;0;22,68631458;45,2113238;1,865363;100;NaN;2,12766;100;NaN;0,089472115;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4802;Santa Cruz das Flores;26,0791;0;22,68631458;45,2113238;7,235829;100;NaN;NaN;100;NaN;0,154445912;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
4901;Corvo;26,0791;0;22,68631458;45,2113238;0;100;NaN;NaN;100;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
