municipality_code,municipality_name,indicator_id,normalized_value,raw_value,source
0104,Arouca,incendios,12.04861742768784,82.112,static
0104,Arouca,ind_env_edif,96.15424845716676,523.3,auto
0104,Arouca,indice_gini,76.28865979381443,39.5,auto
0104,Arouca,inund_galg,100,0,static
0104,Arouca,movi_massa,46.3660968919729,29.526,static
0104,Arouca,nevoes_pon,82.48143086339057,14.741,static
0104,Arouca,onda_de_calor,66.66666666666666,50,static
0104,Arouca,onda_de_fr,44.38009266656015,66.667,static
0104,Arouca,per_pop_ensino_sec_cpmpleto,22.859684233933734,31.66,auto
0104,Arouca,pop_risco_pobreza,49.60997730830427,26.15665236,static
0104,Arouca,prop_abast_agua,59.57446808510638,81,static
0104,Arouca,prop_drenagem_agua,4.935622317596566,51,static
0104,Arouca,prop_edificado_reparacoes_prof_med,60.714209997807245,16.724926055391233,auto
0104,Arouca,prop_fogos_hab_social,97.94120072814192,0.21812233,static
0104,Arouca,prop_pedonal,8.867924528301888,12,auto
0104,Arouca,prop_sem_aquecimento,81.69657811503143,19.84732824427481,auto
0104,Arouca,prop_transporte_colectivo,32.14285714285714,11.6,auto
0104,Arouca,prop_vagos,78.60696517412936,10.1,auto
0104,Arouca,proporcao_al,93.87093400271938,5.86,static
0104,Arouca,r_edi_habfa,74.1,25.9,static
0104,Arouca,residentes_65_ou_mais_anos,64.34381778741867,23.79,auto
0104,Arouca,seca_ponde,100,33.333,static
0104,Arouca,sismo_pord,93.5283389450056,33.333,static
0104,Arouca,tsunami_po,100,0,static
0104,Arouca,txt_bruta_crescimento_efectivo,37.84722222222222,-0.43,auto
0104,Arouca,txt_bruta_natalidade,41.666666666666664,6.2,auto
0104,Arouca,txt_desemprego,87.38207547169812,4.83,auto
0104,Arouca,txt_esforco_2023,74.8940826740509,30.26373626,static
0104,Arouca,variacao_txt_esforco_2017_2023,55.57757397378465,2.303438497,static
0104,Arouca,ventos_for,56.288676806292806,59.068,static
0105,Aveiro,a_apoarrend,93.8015526443474,511,auto
0105,Aveiro,agregados_unipessoais,56.81214421252372,25.29,auto
0105,Aveiro,alojamentos_ar_condicionado,4.78254018279231,2436,auto
0105,Aveiro,aru_oru,0,0,static
0105,Aveiro,beneficiarios_rsi,90.44816659121776,17.37,auto
0105,Aveiro,certificacao_a_c,69.56521739130434,48,static
0105,Aveiro,cheias_inu,72.94699514744309,14.495,static
0105,Aveiro,consumo_energetico,87.16735402648145,1259.1,auto
0105,Aveiro,disparidade_ganho,68.76640419947506,12.1,auto
0105,Aveiro,emicao_co2_transportes,83.81513356908526,152.28,static
0105,Aveiro,ganho_medio_mensal,37.01349757567816,1517.8,auto
0105,Aveiro,incendios,83.20561215208296,19.528,static
0105,Aveiro,ind_env_edif,95.49876224678358,598.5,auto
0105,Aveiro,indice_gini,44.32989690721647,45.7,auto
0105,Aveiro,inund_galg,51.00676116481823,33.043,static
0105,Aveiro,movi_massa,99.83288223647163,0.092,static
0105,Aveiro,nevoes_pon,100,0,static
0105,Aveiro,onda_de_calor,100,25,static
0105,Aveiro,onda_de_fr,44.429355062044,66.63,static
0105,Aveiro,per_pop_ensino_sec_cpmpleto,73.53791416499891,54.45,auto
0105,Aveiro,pop_risco_pobreza,86.83713361693358,15.51187905,static
0105,Aveiro,prop_abast_agua,100,100,static
0105,Aveiro,prop_drenagem_agua,10.1931330472103,100,static
0105,Aveiro,prop_edificado_reparacoes_prof_med,83.49655826595844,8.942202835332607,auto
0105,Aveiro,prop_fogos_hab_social,79.46296819202318,2.175824176,static
0105,Aveiro,prop_pedonal,14.339622641509436,14.9,auto
0105,Aveiro,prop_sem_aquecimento,75.4939155206732,25.397984963321463,auto
0105,Aveiro,prop_transporte_colectivo,20.833333333333332,7.8,auto
0105,Aveiro,prop_vagos,74.6268656716418,10.9,auto
0105,Aveiro,proporcao_al,90.48216713732874,9.1,static
0105,Aveiro,r_edi_habfa,87.4,12.6,static
0105,Aveiro,residentes_65_ou_mais_anos,71.8817787418655,21.01,auto
0105,Aveiro,seca_ponde,100,33.333,static
0105,Aveiro,sismo_pord,61.54040404040404,56.134,static
0105,Aveiro,tsunami_po,56.10906049945209,30.441,static
0105,Aveiro,txt_bruta_crescimento_efectivo,87.5,2.43,auto
0105,Aveiro,txt_bruta_natalidade,54.166666666666664,7.4,auto
0105,Aveiro,txt_desemprego,82.25235849056605,5.7,auto
0105,Aveiro,txt_esforco_2023,60.128880089598894,39.41397913,static
0105,Aveiro,variacao_txt_esforco_2017_2023,35.305597583988316,10.40678489,static
0105,Aveiro,ventos_for,83.466266949036,39.305,static
0106,Castelo de Paiva,a_apoarrend,99.68461911693352,26,auto
0106,Castelo de Paiva,agregados_unipessoais,93.85199240986717,15.53,auto
0106,Castelo de Paiva,alojamentos_ar_condicionado,2.2947526000630316,1173,auto
0106,Castelo de Paiva,aru_oru,12.5,4,static
0106,Castelo de Paiva,beneficiarios_rsi,92.86253206579146,14.17,auto
0106,Castelo de Paiva,certificacao_a_c,63.76811594202898,44,static
0106,Castelo de Paiva,cheias_inu,100,0,static
0106,Castelo de Paiva,consumo_energetico,89.00803125678316,1216.7,auto
0106,Castelo de Paiva,disparidade_ganho,81.36482939632546,7.3,auto
0106,Castelo de Paiva,emicao_co2_transportes,98.14451876784118,17.75,static
0106,Castelo de Paiva,ganho_medio_mensal,8.157515397719834,1077.4,auto
0106,Castelo de Paiva,incendios,20.62716026923778,74.567,static
0106,Castelo de Paiva,ind_env_edif,93.79292911683692,794.2,auto
0106,Castelo de Paiva,indice_gini,89.69072164948454,36.9,auto
0106,Castelo de Paiva,inund_galg,100,0,static
0106,Castelo de Paiva,movi_massa,49.223447348822006,27.953,static
0106,Castelo de Paiva,nevoes_pon,99.75874977717037,0.203,static
0106,Castelo de Paiva,onda_de_calor,66.66666666666666,50,static
0106,Castelo de Paiva,onda_de_fr,44.38009266656015,66.667,static
0106,Castelo de Paiva,per_pop_ensino_sec_cpmpleto,19.524127195908385,30.16,auto
0106,Castelo de Paiva,pop_risco_pobreza,42.80424962288244,28.10268949,static
0106,Castelo de Paiva,prop_abast_agua,100,100,static
0106,Castelo de Paiva,prop_drenagem_agua,1.3948497854077253,18,static
0106,Castelo de Paiva,prop_edificado_reparacoes_prof_med,66.02607713600682,14.91032857703888,auto
0106,Castelo de Paiva,prop_fogos_hab_social,94.88246217567792,0.542184607,static
0106,Castelo de Paiva,prop_pedonal,7.358490566037734,11.2,auto
0106,Castelo de Paiva,prop_sem_aquecimento,78.6685472044339,22.557061340941512,auto
0106,Castelo de Paiva,prop_transporte_colectivo,57.14285714285714,20,auto
0106,Castelo de Paiva,prop_vagos,64.67661691542288,12.9,auto
0106,Castelo de Paiva,proporcao_al,98.3788306662483,1.55,static
0106,Castelo de Paiva,r_edi_habfa,60,40,static
0106,Castelo de Paiva,residentes_65_ou_mais_anos,72.2885032537961,20.86,auto
0106,Castelo de Paiva,seca_ponde,100,33.333,static
0106,Castelo de Paiva,sismo_pord,93.5283389450056,33.333,static
0106,Castelo de Paiva,tsunami_po,100,0,static
0106,Castelo de Paiva,txt_bruta_crescimento_efectivo,39.40972222222223,-0.34,auto
0106,Castelo de Paiva,txt_bruta_natalidade,35.41666666666666,5.6,auto
0106,Castelo de Paiva,txt_desemprego,74.23349056603776,7.06,auto
0106,Castelo de Paiva,txt_esforco_2023,82.81649387599407,25.3540856,static
0106,Castelo de Paiva,variacao_txt_esforco_2017_2023,58.372413058996784,1.186253434,static
0106,Castelo de Paiva,ventos_for,84.30374872796281,38.696,static
0107,Espinho,a_apoarrend,95.90004852013584,338,auto
0107,Espinho,agregados_unipessoais,61.55597722960152,24.04,auto
0107,Espinho,alojamentos_ar_condicionado,1.1444216829498897,589,auto
0107,Espinho,aru_oru,0,0,static
0107,Espinho,beneficiarios_rsi,84.04255319148936,25.86,auto
0107,Espinho,certificacao_a_c,60.86956521739131,42,static
0107,Espinho,cheias_inu,100,0,static
0107,Espinho,consumo_energetico,86.08204905578468,1284.1,auto
0107,Espinho,disparidade_ganho,77.69028871391077,8.7,auto
0107,Espinho,emicao_co2_transportes,93.64747986877424,59.97,static
0107,Espinho,ganho_medio_mensal,19.086620364303503,1244.2,auto
0107,Espinho,incendios,82.79175004547936,19.892,static
0107,Espinho,ind_env_edif,92.5630208151738,935.3,auto
0107,Espinho,indice_gini,50.51546391752576,44.5,auto
0107,Espinho,inund_galg,66.78281240733052,22.403,static
0107,Espinho,movi_massa,99.94368857968068,0.031,static
0107,Espinho,nevoes_pon,100,0,static
0107,Espinho,onda_de_calor,100,25,static
0107,Espinho,onda_de_fr,44.38009266656015,66.667,static
0107,Espinho,per_pop_ensino_sec_cpmpleto,47.58728040916167,42.78,auto
0107,Espinho,pop_risco_pobreza,75.25894624792227,18.82255846,static
0107,Espinho,prop_abast_agua,100,100,static
0107,Espinho,prop_drenagem_agua,10.1931330472103,100,static
0107,Espinho,prop_edificado_reparacoes_prof_med,54.718847347080434,18.773013792673034,auto
0107,Espinho,prop_fogos_hab_social,53.74923463170709,4.900101163,static
0107,Espinho,prop_pedonal,27.735849056603772,22,auto
0107,Espinho,prop_sem_aquecimento,62.10682523084156,37.37786320679161,auto
0107,Espinho,prop_transporte_colectivo,37.79761904761904,13.5,auto
0107,Espinho,prop_vagos,78.60696517412936,10.1,auto
0107,Espinho,proporcao_al,93.93368894467106,5.8,static
0107,Espinho,r_edi_habfa,86,14,static
