municipality_code,municipality_name,indicator_id,raw_value,source
0106,Castelo de Paiva,per_pop_ensino_sec_cpmpleto,30.16,auto
0106,Castelo de Paiva,pop_risco_pobreza,28.10268949,static
0106,Castelo de Paiva,prop_abast_agua,100,static
0106,Castelo de Paiva,prop_drenagem_agua,18,static
0106,Castelo de Paiva,prop_edificado_reparacoes_prof_med,14.91032857703888,auto
0106,Castelo de Paiva,prop_fogos_hab_social,0.542184607,static
0106,Castelo de Paiva,prop_pedonal,11.2,auto
0106,Castelo de Paiva,prop_sem_aquecimento,22.557061340941512,auto
0106,Castelo de Paiva,prop_transporte_colectivo,20,auto
0106,Castelo de Paiva,prop_vagos,12.9,auto
0106,Castelo de Paiva,proporcao_al,1.55,static
0106,Castelo de Paiva,r_edi_habfa,40,static
0106,Castelo de Paiva,residentes_65_ou_mais_anos,20.86,auto
0106,Castelo de Paiva,seca_ponde,33.333,static
0106,Castelo de Paiva,sismo_pord,33.333,static
0106,Castelo de Paiva,tsunami_po,0,static
0106,Castelo de Paiva,txt_bruta_crescimento_efectivo,-0.34,auto
0106,Castelo de Paiva,txt_bruta_natalidade,5.6,auto
0106,Castelo de Paiva,txt_desemprego,7.06,auto
0106,Castelo de Paiva,txt_esforco_2023,25.3540856,static
0106,Castelo de Paiva,variacao_txt_esforco_2017_2023,1.186253434,static
0106,Castelo de Paiva,ventos_for,38.696,static
0107,Espinho,a_apoarrend,338,auto
0107,Espinho,agregados_unipessoais,24.04,auto
0107,Espinho,alojamentos_ar_condicionado,589,auto
0107,Espinho,aru_oru,0,static
0107,Espinho,beneficiarios_rsi,25.86,auto
0107,Espinho,certificacao_a_c,42,static
0107,Espinho,cheias_inu,0,static
0107,Espinho,consumo_energetico,1284.1,auto
0107,Espinho,disparidade_ganho,8.7,auto
0107,Espinho,emicao_co2_transportes,59.97,static
0107,Espinho,ganho_medio_mensal,1244.2,auto
0107,Espinho,incendios,19.892,static
0107,Espinho,ind_env_edif,935.3,auto
0107,Espinho,indice_gini,44.5,auto
0107,Espinho,inund_galg,22.403,static
0107,Espinho,movi_massa,0.031,static
0107,Espinho,nevoes_pon,0,static
0107,Espinho,onda_de_calor,25,static
0107,Espinho,onda_de_fr,66.667,static
0107,Espinho,per_pop_ensino_sec_cpmpleto,42.78,auto
0107,Espinho,pop_risco_pobreza,18.82255846,static
0107,Espinho,prop_abast_agua,100,static
0107,Espinho,prop_drenagem_agua,100,static
0107,Espinho,prop_edificado_reparacoes_prof_med,18.773013792673034,auto
0107,Espinho,prop_fogos_hab_social,4.900101163,static
0107,Espinho,prop_pedonal,22,auto
0107,Espinho,prop_sem_aquecimento,37.37786320679161,auto
0107,Espinho,prop_transporte_colectivo,13.5,auto
0107,Espinho,prop_vagos,10.1,auto
0107,Espinho,proporcao_al,5.8,static
0107,Espinho,r_edi_habfa,14,static
0107,Espinho,residentes_65_ou_mais_anos,28.26,auto
0107,Espinho,seca_ponde,33.333,static
0107,Espinho,sismo_pord,54.109,static
0107,Espinho,tsunami_po,12.314,static
0107,Espinho,txt_bruta_crescimento_efectivo,1.05,auto
0107,Espinho,txt_bruta_natalidade,4.9,auto
0107,Espinho,txt_desemprego,10.07,auto
0107,Espinho,txt_esforco_2023,40.24555735,static
0107,Espinho,variacao_txt_esforco_2017_2023,5.509167667,static
0107,Espinho,ventos_for,65.23,static
0108,Estarreja,a_apoarrend,106,auto
0108,Estarreja,agregados_unipessoais,19.9,auto
0108,Estarreja,alojamentos_ar_condicionado,835,auto
0108,Estarreja,aru_oru,1,static
0108,Estarreja,beneficiarios_rsi,33.32,auto
0108,Estarreja,certificacao_a_c,34,static
0108,Estarreja,cheias_inu,10.48,static
0108,Estarreja,consumo_energetico,1244.9,auto
0108,Estarreja,disparidade_ganho,12.5,auto
0108,Estarreja,emicao_co2_transportes,88.51,static
0108,Estarreja,ganho_medio_mensal,1504.1,auto
0108,Estarreja,incendios,25.444,static
0108,Estarreja,ind_env_edif,654.1,auto
0108,Estarreja,indice_gini,41,auto
0108,Estarreja,inund_galg,27.229,static
0108,Estarreja,movi_massa,0.344,static
0108,Estarreja,nevoes_pon,0,static
0108,Estarreja,onda_de_calor,25,static
0108,Estarreja,onda_de_fr,66.667,static
0108,Estarreja,per_pop_ensino_sec_cpmpleto,37.03,auto
0108,Estarreja,pop_risco_pobreza,20.12727273,static
0108,Estarreja,prop_abast_agua,100,static
0108,Estarreja,prop_drenagem_agua,80,static
0108,Estarreja,prop_edificado_reparacoes_prof_med,19.286759608719095,auto
0108,Estarreja,prop_fogos_hab_social,0.378787879,static
0108,Estarreja,prop_pedonal,10.6,auto
0108,Estarreja,prop_sem_aquecimento,26.92465192465193,auto
0108,Estarreja,prop_transporte_colectivo,9.6,auto
0108,Estarreja,prop_vagos,14.4,auto
0108,Estarreja,proporcao_al,1.06,static
0108,Estarreja,r_edi_habfa,7.1,static
0108,Estarreja,residentes_65_ou_mais_anos,24.39,auto
0108,Estarreja,seca_ponde,33.333,static
0108,Estarreja,sismo_pord,56.683,static
0108,Estarreja,tsunami_po,21.056,static
0108,Estarreja,txt_bruta_crescimento_efectivo,1.38,auto
0108,Estarreja,txt_bruta_natalidade,7,auto
0108,Estarreja,txt_desemprego,6.24,auto
0108,Estarreja,txt_esforco_2023,27.99676637,static
0108,Estarreja,variacao_txt_esforco_2017_2023,4.285973865,static
0108,Estarreja,ventos_for,38.465,static
0109,Santa Maria da Feira,a_apoarrend,485,auto
0109,Santa Maria da Feira,agregados_unipessoais,17.55,auto
0109,Santa Maria da Feira,alojamentos_ar_condicionado,7702,auto
0109,Santa Maria da Feira,aru_oru,0,static
0109,Santa Maria da Feira,beneficiarios_rsi,15.4,auto
0109,Santa Maria da Feira,certificacao_a_c,48,static
0109,Santa Maria da Feira,cheias_inu,0,static
0109,Santa Maria da Feira,consumo_energetico,1279,auto
0109,Santa Maria da Feira,disparidade_ganho,7.6,auto
0109,Santa Maria da Feira,emicao_co2_transportes,269.77,static
0109,Santa Maria da Feira,ganho_medio_mensal,1301.7,auto
0109,Santa Maria da Feira,incendios,38.305,static
0109,Santa Maria da Feira,ind_env_edif,586.9,auto
0109,Santa Maria da Feira,indice_gini,41.6,auto
0109,Santa Maria da Feira,inund_galg,0,static
0109,Santa Maria da Feira,movi_massa,3.697,static
0109,Santa Maria da Feira,nevoes_pon,0,static
0109,Santa Maria da Feira,onda_de_calor,40.526,static
0109,Santa Maria da Feira,onda_de_fr,66.667,static
0109,Santa Maria da Feira,per_pop_ensino_sec_cpmpleto,39.45,auto
0109,Santa Maria da Feira,pop_risco_pobreza,19.89283019,static
0109,Santa Maria da Feira,prop_abast_agua,98,static
0109,Santa Maria da Feira,prop_drenagem_agua,97,static
0109,Santa Maria da Feira,prop_edificado_reparacoes_prof_med,15.741956138946694,auto
0109,Santa Maria da Feira,prop_fogos_hab_social,1.284644134,static
0109,Santa Maria da Feira,prop_pedonal,9.5,auto
0109,Santa Maria da Feira,prop_sem_aquecimento,28.720939365378573,auto
0109,Santa Maria da Feira,prop_transporte_colectivo,8.9,auto
0109,Santa Maria da Feira,prop_vagos,9.3,auto
0109,Santa Maria da Feira,proporcao_al,0.75,static
0109,Santa Maria da Feira,r_edi_habfa,0,static
0109,Santa Maria da Feira,residentes_65_ou_mais_anos,20.95,auto
0109,Santa Maria da Feira,seca_ponde,33.333,static
0109,Santa Maria da Feira,sismo_pord,34.863,static
0109,Santa Maria da Feira,tsunami_po,0,static
0109,Santa Maria da Feira,txt_bruta_crescimento_efectivo,0.52,auto
0109,Santa Maria da Feira,txt_bruta_natalidade,7.1,auto
0109,Santa Maria da Feira,txt_desemprego,7.71,auto
0109,Santa Maria da Feira,txt_esforco_2023,30.46730529,static
0109,Santa Maria da Feira,variacao_txt_esforco_2017_2023,3.844330053,static
0109,Santa Maria da Feira,ventos_for,46.639,static
0110,Ílhavo,a_apoarrend,93,auto
0110,Ílhavo,agregados_unipessoais,23.16,auto
0110,Ílhavo,alojamentos_ar_condicionado,929,auto
0110,Ílhavo,aru_oru,1,static
0110,Ílhavo,beneficiarios_rsi,19.3,auto
0110,Ílhavo,certificacao_a_c,43,static
0110,Ílhavo,cheias_inu,8.508,static
0110,Ílhavo,consumo_energetico,1280.9,auto
0110,Ílhavo,disparidade_ganho,13.9,auto
0110,Ílhavo,emicao_co2_transportes,59.92,static
0110,Ílhavo,ganho_medio_mensal,1403.3,auto
0110,Ílhavo,incendios,17.2,static
0110,Ílhavo,ind_env_edif,618.7,auto
0110,Ílhavo,indice_gini,44.1,auto
0110,Ílhavo,inund_galg,56.223,static
0110,Ílhavo,movi_massa,0,static
0110,Ílhavo,nevoes_pon,0,static
0110,Ílhavo,onda_de_calor,25,static
0110,Ílhavo,onda_de_fr,66.664,static
0110,Ílhavo,per_pop_ensino_sec_cpmpleto,46.54,auto
